id,pid,ms_subclass,ms_zoning,lot_area,street,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,exter_qual,exter_cond,foundation,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,misc_val,mo_sold,yr_sold,sale_type,saleprice
1020,527302070,20,RL,10825,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,7,1983,1983,Gable,CompShg,WdShing,Plywood,Gd,TA,CBlock,GasA,TA,Y,SBrkr,1260,0,0,1260,2,0,3,1,TA,6,Typ,0,Y,152,0,0,0,0,0,0,7,2008,WD ,181900
178,902206040,50,RM,5500,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,1929,2001,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,BrkTil,GasA,TA,Y,SBrkr,926,0,390,1316,1,0,3,1,TA,6,Typ,0,Y,0,0,0,0,0,0,0,4,2010,WD ,130000
1975,902105110,70,RM,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,7,1910,2002,Gable,CompShg,Wd Sdng,Wd Shng,TA,Gd,BrkTil,GasA,Ex,Y,SBrkr,768,664,0,1432,2,0,2,1,TA,7,Typ,0,Y,270,0,112,0,0,0,0,5,2007,WD ,132000
2096,906223040,60,RL,9317,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1994,2001,Gable,CompShg,VinylSd,VinylSd,Gd,Gd,PConc,GasA,Ex,Y,SBrkr,1029,929,0,1958,2,1,3,1,Gd,7,Typ,1,Y,202,93,0,0,0,0,0,7,2007,CWD,220000
865,907252210,20,RL,11838,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2001,2001,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,SBrkr,1788,0,0,1788,2,0,3,1,Ex,7,Typ,1,Y,202,151,0,0,0,0,0,6,2009,WD ,236500
385,527365030,60,FV,8004,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,RRAn,Norm,1Fam,2Story,8,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,SBrkr,832,1103,0,1935,2,1,3,1,TA,8,Typ,0,Y,0,150,0,0,0,0,0,12,2009,New,263435
1362,903454100,50,RM,6876,Pave,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,6,1938,1958,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,BrkTil,GasA,TA,Y,SBrkr,1272,0,697,1969,2,0,4,1,TA,9,Min1,1,Y,0,34,0,0,0,0,0,11,2008,COD,141000
1091,528250030,60,RL,8396,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,SBrkr,847,1139,0,1986,2,1,4,1,Gd,9,Typ,1,Y,120,48,0,0,0,0,0,5,2008,WD ,213000
317,916386020,20,RL,9803,Pave,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,7,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,SBrkr,1214,0,0,1214,2,0,2,1,Gd,6,Typ,0,Y,0,25,0,0,0,0,0,1,2010,New,179781
1076,528186160,120,RL,6240,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Hip,CompShg,MetalSd,MetalSd,Gd,TA,PConc,GasA,Ex,Y,SBrkr,1342,0,0,1342,2,0,2,1,Gd,6,Typ,1,Y,0,35,0,0,0,0,0,6,2008,WD ,234250
1573,916325080,20,RL,15498,Pave,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,8,6,1976,1976,Hip,WdShake,Stone,HdBoard,Gd,TA,CBlock,GasA,TA,Y,SBrkr,2898,0,0,2898,2,0,2,1,Gd,10,Typ,1,Y,0,72,174,0,0,0,0,5,2008,COD,287000
485,528275160,60,RL,12891,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,SBrkr,878,1126,0,2004,2,1,4,1,Gd,8,Typ,1,Y,0,48,0,0,0,0,0,7,2009,WD ,257500
2021,903234160,30,RM,6180,Pave,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1Story,6,5,1926,1950,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,BrkTil,GasA,TA,N,SBrkr,986,0,0,986,1,0,2,1,TA,5,Typ,1,Y,0,128,0,0,0,0,0,5,2007,WD ,102000
2032,903451110,45,RM,7449,Pave,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Unf,7,7,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,PConc,GasA,Ex,Y,FuseF,1108,0,0,1108,1,0,3,1,Gd,6,Typ,1,N,0,0,205,0,0,0,0,6,2007,WD ,139400
2604,535381060,50,RL,10410,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,3,4,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,PConc,GasA,TA,Y,SBrkr,694,520,0,1214,1,0,3,1,TA,6,Typ,0,Y,216,0,160,0,0,0,0,1,2006,WD ,105000
1615,526355190,20,RL,15865,Pave,IR1,Lvl,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,1Story,8,6,1970,1970,Flat,Tar&Grv,Wd Sdng,Wd Sdng,Gd,Gd,PConc,GasA,Ex,Y,SBrkr,2217,0,0,2217,2,0,4,1,Gd,8,Typ,1,Y,81,207,0,0,224,0,0,10,2007,WD ,268000
2736,905426150,80,RL,19690,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,7,1966,1966,Flat,Tar&Grv,Plywood,Plywood,Gd,Gd,CBlock,GasA,TA,Y,SBrkr,1575,626,0,2201,2,0,4,1,Gd,8,Typ,1,Y,586,236,0,0,0,738,0,8,2006,WD ,274970
473,528228455,120,RL,3182,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,SBrkr,1220,0,0,1220,2,0,2,1,Gd,5,Typ,1,Y,100,16,0,0,0,0,0,8,2009,WD ,180000
1316,902306130,70,RM,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,9,1928,2005,Gambrel,CompShg,MetalSd,MetalSd,TA,Ex,BrkTil,GasA,Ex,Y,SBrkr,689,689,0,1378,2,0,3,1,Gd,7,Typ,1,N,0,0,116,0,0,0,0,10,2008,WD ,161000
244,905478190,20,RL,11100,Pave,Reg,Low,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,7,1946,2006,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,GasA,Ex,Y,SBrkr,930,0,0,930,1,0,2,1,Gd,6,Typ,0,Y,0,0,0,0,0,0,0,4,2010,WD ,84900
152,535304060,190,RL,13587,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,2fmCon,1Story,5,5,1958,1958,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,GasA,TA,Y,SBrkr,988,0,0,988,1,0,2,1,TA,5,Typ,0,Y,0,0,0,0,0,0,0,4,2010,WD ,119000
1588,921201060,20,RL,11447,Pave,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,SBrkr,1964,0,0,1964,2,1,3,1,Gd,7,Typ,1,Y,0,265,0,0,0,0,0,6,2008,WD ,370000
2111,906392080,20,RL,7242,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,SBrkr,1270,0,0,1270,2,0,2,1,Gd,6,Typ,0,Y,0,96,0,0,0,0,0,7,2007,WD ,175900
813,906226120,90,RL,7018,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,2Story,5,5,1979,1979,Gable,CompShg,Plywood,Plywood,TA,TA,Slab,GasA,TA,Y,SBrkr,1120,1120,0,2240,2,0,6,2,TA,12,Typ,0,Y,154,0,0,0,0,0,0,6,2009,WD ,142953
1854,533250190,120,RL,9466,Pave,IR2,Lvl,AllPub,FR2,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,8,5,1994,1995,Gable,CompShg,BrkFace,BrkFace,Gd,TA,PConc,GasA,Ex,Y,SBrkr,1494,0,0,1494,1,1,1,1,Gd,5,Typ,1,Y,0,30,0,0,217,0,0,5,2007,WD ,279700
2575,535152280,20,RL,8400,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,5,1957,1957,Gable,CompShg,BrkFace,BrkFace,TA,TA,CBlock,GasA,Gd,Y,SBrkr,1364,0,0,1364,1,1,3,1,TA,6,Typ,1,Y,0,60,0,0,0,0,0,3,2006,WD ,132000
867,907253130,60,RL,11050,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,PosN,Norm,1Fam,2Story,9,5,2000,2000,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,SBrkr,1476,677,0,2153,2,1,3,1,Ex,8,Typ,2,Y,253,142,0,0,0,0,0,5,2009,WD ,313000
2879,911175360,50,C (all),11040,Pave,Reg,Low,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,6,1920,1950,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,GasA,Gd,Y,SBrkr,897,439,0,1336,1,1,3,1,TA,7,Typ,0,Y,0,47,120,0,0,0,0,9,2006,COD,108000
1494,908128110,60,RL,6931,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,SBrkr,760,896,0,1656,2,1,3,1,Gd,7,Typ,1,Y,178,128,0,0,0,0,0,7,2008,WD ,165400
2771,907130110,60,RL,12438,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,PosN,Norm,1Fam,2Story,6,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,SBrkr,795,704,0,1499,2,1,3,1,Gd,6,Typ,1,Y,413,91,0,0,0,0,0,8,2006,WD ,187000
496,528321010,60,RL,15138,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1995,1996,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,SBrkr,1490,1304,0,2794,2,1,4,1,Ex,9,Typ,1,Y,0,146,202,0,0,0,0,7,2009,WD ,403000
1651,527327050,60,RL,12046,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6,1976,1976,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,GasA,TA,Y,SBrkr,1118,912,0,2030,2,1,4,1,Gd,8,Typ,1,Y,0,224,0,0,0,0,0,6,2007,WD ,195000
1913,535105110,80,RL,9600,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,5,1961,1961,Hip,CompShg,WdShing,Wd Shng,TA,TA,CBlock,GasA,TA,Y,SBrkr,1254,0,0,1254,1,0,3,1,TA,6,Typ,1,Y,0,0,0,0,168,0,0,5,2007,WD ,158500
2790,907251100,60,RL,11367,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,SBrkr,1091,898,0,1989,2,1,3,1,Gd,7,Typ,1,Y,199,60,0,0,0,0,0,11,2006,WD ,255000
1541,909428170,20,RL,26073,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Crawfor,Norm,Norm,1Fam,1Story,5,5,1956,1956,Gable,CompShg,BrkFace,MetalSd,TA,TA,PConc,GasA,Ex,Y,FuseA,1898,0,0,1898,2,1,3,1,TA,7,Typ,2,Y,0,51,224,0,0,0,0,4,2008,WD ,236500
1684,527455250,20,RL,7150,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1966,1966,Hip,CompShg,HdBoard,HdBoard,TA,TA,CBlock,GasA,TA,Y,SBrkr,988,0,0,988,1,0,3,1,TA,5,Typ,0,Y,0,0,0,0,0,0,0,11,2007,WD ,129250
301,909475140,20,RL,15602,Pave,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,7,8,1959,1997,Gable,CompShg,BrkFace,Wd Sdng,TA,TA,CBlock,GasA,TA,Y,SBrkr,1801,0,0,1801,2,0,1,1,TA,6,Typ,2,Y,0,54,0,0,161,0,0,3,2010,WD ,289000
1569,914476080,90,RL,10260,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,2Story,5,4,1976,1976,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,GasA,TA,Y,SBrkr,936,936,0,1872,2,2,4,2,TA,8,Typ,0,Y,0,0,0,0,0,0,0,11,2008,WD ,100000
2153,907275150,60,RL,12728,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,SBrkr,1531,908,0,2439,2,1,4,1,Gd,7,Typ,1,Y,184,121,0,0,0,0,0,1,2007,WD ,275000
1467,907265100,60,RL,11690,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,SBrkr,886,878,0,1764,2,1,3,1,Gd,7,Typ,1,Y,120,29,0,0,0,0,0,6,2008,WD ,207000
2540,534226060,20,RL,9230,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,8,1965,1998,Hip,CompShg,MetalSd,MetalSd,TA,TA,CBlock,GasA,Gd,Y,SBrkr,1200,0,0,1200,1,1,1,1,Gd,6,Typ,0,Y,0,64,0,0,0,0,0,10,2006,WD ,146000
2368,527450460,160,RM,1890,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,7,1972,1972,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,GasA,Ex,Y,SBrkr,494,536,0,1030,1,1,3,1,TA,6,Typ,0,Y,0,0,0,0,0,0,0,7,2006,WD ,116000
874,907285020,60,RL,9375,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,GasA,Ex,Y,SBrkr,1057,977,0,2034,2,1,3,1,Gd,8,Typ,0,Y,576,36,0,0,0,0,0,2,2009,WD ,219500
463,528188020,120,RL,3480,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,SBrkr,1405,0,0,1405,2,0,2,1,Gd,6,Typ,1,Y,148,36,0,0,0,0,0,11,2009,WD ,173000
784,905377010,20,RL,17140,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,1956,1956,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,GasA,Ex,Y,FuseA,1229,0,0,1229,1,0,3,1,TA,6,Typ,0,Y,0,0,0,0,0,0,0,4,2009,WD ,135000
2149,907260050,60,RL,8749,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,SBrkr,992,940,0,1932,2,1,3,1,Gd,7,Typ,1,Y,0,120,0,0,0,0,0,6,2007,WD ,213000
2069,905226130,20,RL,11375,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,6,5,1954,1995,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,GasA,TA,Y,SBrkr,1299,0,0,1299,1,0,3,1,Gd,6,Typ,1,Y,81,0,280,0,0,0,0,10,2007,WD ,150000
1743,528228275,120,RL,3922,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,SBrkr,1402,0,0,1402,0,2,2,1,Gd,7,Typ,1,Y,120,16,0,0,0,0,0,2,2007,New,194201
472,528228450,120,RL,3182,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,SBrkr,1504,0,0,1504,2,0,1,1,Gd,7,Typ,1,Y,156,0,0,0,0,0,0,5,2009,WD ,181000
1921,535154080,20,RL,9750,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1958,1958,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,GasA,Gd,Y,SBrkr,1442,0,0,1442,1,1,4,1,TA,7,Typ,0,Y,0,0,275,0,0,0,500,4,2007,COD,157900
2778,907187010,60,RL,13426,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,SBrkr,951,828,0,1779,2,1,3,1,Gd,7,Typ,1,Y,208,107,0,0,0,0,0,9,2006,WD ,217000
526,528480040,60,FV,10574,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,SBrkr,1082,871,0,1953,2,1,3,1,Gd,9,Typ,1,Y,160,50,0,0,0,0,0,5,2009,WD ,252000
2795,907262080,60,RL,8726,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,SBrkr,872,1037,0,1909,2,1,4,1,Gd,8,Typ,0,Y,0,108,0,0,0,0,0,9,2006,WD ,197000
478,528240030,60,RL,7984,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,SBrkr,868,762,0,1630,2,1,3,1,Gd,7,Typ,1,Y,120,48,0,0,0,0,0,9,2009,WD ,189500
2841,909101050,50,RL,8248,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1918,1950,Gable,CompShg,Stucco,Stucco,TA,TA,BrkTil,GasW,Gd,Y,SBrkr,686,564,0,1250,1,1,3,1,Fa,7,Typ,0,P,207,0,96,0,0,0,0,7,2006,WD ,116000
119,534251320,20,RL,9790,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,6,5,1963,1963,Hip,CompShg,HdBoard,HdBoard,TA,TA,CBlock,GasA,TA,Y,SBrkr,1328,0,0,1328,1,1,3,1,TA,6,Typ,2,Y,0,26,0,0,0,0,0,6,2010,WD ,143000
1960,535451040,20,RL,7200,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1950,1950,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,GasA,TA,Y,SBrkr,988,0,0,988,1,0,3,1,TA,6,Typ,0,Y,0,80,0,0,0,0,0,5,2007,WD ,119000
1277,535455090,50,RL,7200,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,6,5,1954,1954,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,GasA,Fa,Y,FuseA,854,424,0,1278,1,0,4,1,TA,6,Typ,0,Y,0,0,0,0,0,0,0,4,2008,WD ,127500
2466,528480110,60,FV,8125,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,SBrkr,858,858,0,1716,2,1,3,1,Gd,7,Typ,0,Y,0,53,0,0,0,0,0,2,2006,WD ,200825
2844,909101330,30,RL,8088,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Feedr,Norm,1Fam,1Story,2,3,1922,1955,Gable,CompShg,MetalSd,MetalSd,TA,TA,BrkTil,GasA,TA,N,FuseF,498,0,0,498,1,0,1,1,TA,3,Typ,0,N,0,0,100,0,0,0,0,2,2006,ConLD,35000
1028,527357180,60,RL,12511,Pave,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,7,1978,1978,Mansard,WdShake,Plywood,Plywood,Gd,TA,PConc,GasA,Ex,Y,SBrkr,1420,1420,0,2840,2,1,4,1,Gd,8,Min2,2,Y,0,16,0,0,208,0,0,12,2008,WD ,292500
1043,527451060,160,RM,1869,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,6,1970,1970,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,GasA,TA,Y,SBrkr,483,504,0,987,1,1,2,1,TA,5,Typ,0,Y,0,0,0,0,0,0,0,9,2008,WD ,106000
231,905201030,30,RL,9259,Pave,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,4,4,1927,1950,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,BrkTil,GasA,TA,N,SBrkr,756,0,0,756,1,0,2,1,TA,4,Typ,0,N,80,0,0,0,0,0,0,6,2010,WD ,85000
461,528186010,20,RL,16770,Pave,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2002,2003,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,SBrkr,1712,0,0,1712,2,0,3,1,Gd,8,Typ,1,Y,218,183,0,0,0,0,0,9,2009,WD ,286500
33,527452190,120,RL,4043,Pave,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,1Story,6,5,1977,1977,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,GasA,TA,Y,SBrkr,1069,0,0,1069,2,0,2,1,TA,4,Typ,1,Y,0,55,0,0,165,0,0,7,2010,WD ,127500
1795,528456230,20,FV,9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,SBrkr,1335,0,0,1335,2,0,3,1,Gd,6,Typ,0,Y,0,210,0,0,0,0,0,6,2007,New,210400
1073,528186030,120,RL,12677,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2003,2004,Hip,CompShg,MetalSd,MetalSd,Ex,TA,PConc,GasA,Ex,Y,SBrkr,1518,0,0,1518,1,1,1,1,Ex,6,Typ,1,Y,185,140,0,0,0,0,0,4,2008,WD ,274000
1576,916384100,60,RL,12852,Pave,IR1,HLS,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,SBrkr,920,860,0,1780,2,1,3,1,Gd,6,Typ,1,Y,0,192,0,0,0,0,0,1,2008,New,264966
2044,903484080,50,RM,10320,Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Artery,Norm,1Fam,1.5Fin,4,1,1910,1950,Gable,CompShg,Wd Sdng,Wd Sdng,Fa,Fa,CBlock,GasA,Fa,Y,SBrkr,866,504,114,1484,2,0,3,1,TA,6,Sal,0,N,14,211,0,0,84,0,0,9,2007,COD,50000
185,902327040,50,RM,10800,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,6,1915,1950,Gable,CompShg,MetalSd,MetalSd,TA,Gd,PConc,GasA,TA,Y,SBrkr,966,686,0,1652,2,0,4,1,TA,7,Typ,0,Y,0,0,196,0,0,0,1200,6,2010,WD ,139000
1828,532476080,60,RL,19522,Pave,IR1,Bnk,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,2Story,7,5,1990,1990,Gable,CompShg,HdBoard,HdBoard,Gd,TA,PConc,GasA,Gd,Y,SBrkr,1271,1232,0,2503,2,1,3,1,Gd,7,Typ,1,Y,0,99,0,0,182,0,0,2,2007,WD ,300000
344,526355080,80,RL,13860,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,8,7,1972,1995,Gable,CompShg,Plywood,Wd Sdng,Gd,TA,CBlock,GasA,Gd,Y,SBrkr,2000,704,0,2704,2,1,4,1,Ex,9,Typ,3,Y,269,111,0,0,0,0,0,7,2009,WD ,345000
2152,907275080,20,RL,11927,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,1994,1995,Hip,CompShg,HdBoard,HdBoard,Gd,TA,PConc,GasA,Ex,Y,SBrkr,1592,0,0,1592,2,0,3,1,Gd,7,Typ,1,Y,120,35,0,0,0,0,0,6,2007,WD ,228000
1752,528250010,80,RL,11950,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,GasA,Ex,Y,SBrkr,754,640,0,1394,2,1,3,1,Gd,7,Typ,1,Y,100,0,0,0,0,0,0,10,2007,WD ,165500
2637,902100130,70,RM,9906,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,4,1925,1950,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,GasA,Fa,N,SBrkr,810,518,0,1328,1,0,3,1,TA,8,Typ,0,Y,0,172,60,0,0,0,0,9,2006,WD ,107000
